token_id	token	etiqueta_H1	etiqueta_H2
15692	 	O	O
15693	in	O	O
15694	 a 	O	O
15695	m	O	O
15696	el	O	O
15697	an	O	O
15698	ch	O	O
15699	o	O	O
15700	ly	O	O
15701	\n	O	O
15702	t	O	O
15703	on	O	O
15704	e	O	O
15705	. “	O	O
15706	N	B-ENT	O
15707	o	O	O
15708	b	O	O
15709	o	O	O
15710	d	O	O
15711	y	O	O
15712	 s	O	O
15713	ee	O	O
15714	m	O	O
15715	s	O	O
15716	 to 	O	O
15717	li	O	O
15718	ke 	O	O
15719	her	O	O
15720	, 	O	O
15721	down	O	O
15722	 	O	O
15723	her	O	O
15724	e	O	O
15725	, and 	O	O
15726	I’	O	O
15727	m	O	O
15728	 s	O	O
15729	ur	O	O
15730	e 	O	O
15731	sh	O	O
15732	e	O	O
15733	’s	O	O
15734	 the 	O	O
15735	b	O	O
15736	es	O	O
15737	t	O	O
15738	\n	O	O
15739	c	O	O
15740	at 	O	O
15741	in	O	O
15742	 the 	O	O
15743	w	O	O
15744	or	O	O
15745	l	O	O
15746	d	O	O
15747	! 	O	O
15748	O	B-ENT	O
15749	h	O	O
15750	, 	O	O
15751	m	O	O
15752	y 	O	O
15753	d	O	O
15754	ear	O	O
15755	 	O	O
15756	D	B-ENT	O
15757	in	O	O
15758	a	O	O
15759	h	O	O
15760	! 	O	O
15761	I	B-ENT	O
15762	 w	O	O
15763	on	O	O
15764	der	O	O
15765	 	O	O
15766	i	O	O
15767	f 	O	O
15768	I	B-ENT	O
15769	 s	O	O
15770	ha	O	O
15771	ll 	O	O
15772	ever	O	O
15773	 s	O	O
15774	e	O	O
15775	e 	O	O
15776	you	O	O
15777	\n	O	O
15778	an	O	O
15779	y 	O	O
15780	m	O	O
15781	or	O	O
15782	e	O	O
15783	!”	O	O
15784	 	O	O
15785	A	B-ENT	O
15786	n	O	O
15787	d 	O	O
15788	her	O	O
15789	e 	O	O
15790	po	O	O
15791	or 	O	O
15792	Alice 	O	O
15793	beg	O	O
15794	an	O	O
15795	 to 	O	O
15796	c	O	O
15797	ry	O	O
15798	 a	O	O
15799	gain	O	O
15800	, 	O	O
15801	for	O	O
15802	 she 	O	O
15803	f	O	O
15804	el	O	O
15805	t 	O	O
15806	ver	O	O
15807	y	O	O
15808	\n	O	O
15809	l	O	O
15810	on	O	O
15811	e	O	O
15812	ly	O	O
15813	 and 	O	O
15814	l	O	O
15815	ow	O	O
15816	-	O	O
15817	s	O	O
15818	p	O	O
15819	ir	O	O
15820	it	O	O
15821	ed	O	O
15822	. 	O	O
15823	I	B-ENT	O
15824	n	O	O
15825	 a 	O	O
15826	little 	O	O
15827	w	O	O
15828	hi	O	O
15829	l	O	O
15830	e, 	O	O
15831	h	O	O
15832	ow	O	O
15833	ever	O	O
15834	,	O	O
15835	 she 	O	O
15836	a	O	O
15837	ga	O	O
15838	in 	O	O
15839	h	O	O
15840	ear	O	O
15841	d	O	O
15842	 a	O	O
15843	\n	O	O
15844	little 	O	O
15845	p	O	O
15846	at	O	O
15847	ter	O	O
15848	ing 	O	O
15849	of 	O	O
15850	f	O	O
15851	oo	O	O
15852	t	O	O
15853	st	O	O
15854	e	O	O
15855	p	O	O
15856	s 	O	O
15857	in	O	O
15858	 the 	O	O
15859	d	O	O
15860	is	O	O
15861	t	O	O
15862	an	O	O
15863	ce	O	O
15864	, and 	O	O
15865	she 	O	O
15866	look	O	O
15867	ed 	O	O
15868	up	O	O
15869	\n	O	O
15870	ea	O	O
15871	g	O	O
15872	er	O	O
15873	ly	O	O
15874	, 	O	O
15875	ha	O	O
15876	lf	O	O
15877	 	O	O
15878	h	O	O
15879	o	O	O
15880	p	O	O
15881	ing	O	O
15882	 th	O	O
15883	at	O	O
15884	 the 	O	O
15885	M	B-ENT	O
15886	ou	O	O
15887	se 	O	O
15888	had 	O	O
15889	c	O	O
15890	han	O	O
15891	g	O	O
15892	ed 	O	O
15893	hi	O	O
15894	s 	O	O
15895	m	O	O
15896	in	O	O
15897	d	O	O
15898	, and 	O	O
15899	was	O	O
15900	\n	O	O
15901	c	O	O
15902	om	O	O
15903	ing 	O	O
15904	b	O	O
15905	a	O	O
15906	ck	O	O
15907	 to 	O	O
15908	f	O	O
15909	in	O	O
15910	is	O	O
15911	h	O	O
15912	 	O	O
15913	h	O	O
15914	is	O	O
15915	 s	O	O
15916	t	O	O
15917	or	O	O
15918	y	O	O
15919	.\n\n	O	O
15920	\n\n	O	O
15921	\n	O	O
15922	C	O	O
15923	H	B-ENT	O
15924	A	I-ENT	O
15925	P	I-ENT	O
15926	T	I-ENT	O
15927	E	I-ENT	O
15928	R	I-ENT	O
15929	 	O	O
15930	I	B-ENT	O
15931	V	I-ENT	O
15932	.	O	O
15933	\n	O	O
15934	The 	O	O
15935	R	B-ENT	O
15936	ab	O	O
15937	b	O	O
15938	it 	O	O
15939	S	B-ENT	O
15940	en	O	O
15941	d	O	O
15942	s 	O	O
15943	in	O	O
15944	 a 	O	O
15945	L	B-ENT	O
15946	it	O	O
15947	tl	O	O
15948	e 	O	O
15949	B	B-ENT	O
15950	ill	O	O
15951	\n\n	O	O
15952	\n	O	O
15953	I	O	O
15954	t 	O	O
15955	was	O	O
15956	 the 	O	O
15957	W	B-ENT	O
15958	h	O	O
15959	ite 	O	O
15960	R	B-ENT	O
15961	ab	O	O
15962	b	O	O
15963	it	O	O
15964	,	O	O
15965	 t	O	O
15966	ro	O	O
15967	t	O	O
15968	t	O	O
15969	ing	O	O
15970	 s	O	O
15971	l	O	O
15972	ow	O	O
15973	ly 	O	O
15974	b	O	O
15975	a	O	O
15976	ck	O	O
15977	 a	O	O
15978	gain	O	O
15979	, and 	O	O
15980	look	O	O
15981	ing	O	O
15982	\n	O	O
15983	an	O	O
15984	x	O	O
15985	i	O	O
15986	ou	O	O
15987	s	O	O
15988	ly	O	O
15989	 ab	O	O
15990	out	O	O
15991	 as 	O	O
15992	it 	O	O
15993	w	O	O
15994	ent	O	O
15995	,	O	O
15996	 as 	O	O
15997	i	O	O
15998	f 	O	O
15999	it 	O	O
16000	had 	O	O
16001	l	O	O
16002	o	O	O
16003	s	O	O
16004	t 	O	O
16005	s	O	O
16006	om	O	O
16007	e	O	O
16008	th	O	O
16009	ing	O	O
16010	;	O	O
16011	 and 	O	O
16012	she 	O	O
16013	h	O	O
16014	ear	O	O
16015	d	O	O
16016	\n	O	O
16017	it 	O	O
16018	m	O	O
16019	ut	O	O
16020	ter	O	O
16021	ing	O	O
16022	 to 	O	O
16023	it	O	O
16024	self	O	O
16025	 “	O	O
16026	The 	O	O
16027	D	B-ENT	O
16028	uch	O	O
16029	ess	O	O
16030	! 	O	O
16031	The 	O	O
16032	D	B-ENT	O
16033	uch	O	O
16034	ess	O	O
16035	! 	O	O
16036	O	B-ENT	O
16037	h	O	O
16038	 	O	O
16039	m	O	O
16040	y 	O	O
16041	d	O	O
16042	ear	O	O
16043	 	O	O
16044	p	O	O
16045	a	O	O
16046	w	O	O
16047	s	O	O
16048	! 	O	O
16049	O	B-ENT	O
16050	h	O	O
16051	\n	O	O
16052	m	O	O
16053	y 	O	O
16054	f	O	O
16055	ur	O	O
16056	 and 	O	O
16057	wh	O	O
16058	is	O	O
16059	k	O	O
16060	er	O	O
16061	s	O	O
16062	! 	O	O
16063	S	B-ENT	O
16064	h	O	O
16065	e	O	O
16066	’	O	O
16067	ll 	O	O
16068	ge	O	O
16069	t 	O	O
16070	me 	O	O
16071	ex	O	O
16072	e	O	O
16073	c	O	O
16074	ut	O	O
16075	ed	O	O
16076	,	O	O
16077	 as	O	O
16078	 s	O	O
16079	ur	O	O
16080	e 	O	O
16081	a	O	O
16082	s 	O	O
16083	f	O	O
16084	er	O	O
16085	re	O	O
16086	t	O	O
16087	s	O	O
16088	 a	O	O
16089	re	O	O
16090	\n	O	O
16091	f	O	O
16092	er	O	O
16093	re	O	O
16094	t	O	O
16095	s	O	O
16096	! 	O	O
16097	W	B-ENT	O
16098	her	O	O
16099	e 	O	O
16100	_	O	O
16101	c	O	O
16102	an	O	O
16103	_ 	O	O
16104	I 	O	O
16105	ha	O	O
16106	ve 	O	O
16107	d	O	O
16108	ro	O	O
16109	pp	O	O
16110	ed	O	O
16111	 the	O	O
16112	m	O	O
16113	, 	O	O
16114	I	B-ENT	O
16115	 w	O	O
16116	on	O	O
16117	der	O	O
16118	?”	O	O
16119	 	O	O
16120	Alice 	O	O
16121	g	O	O
16122	u	O	O
16123	ess	O	O
16124	ed 	O	O
16125	in	O	O
16126	 a	O	O
16127	\n	O	O
16128	m	O	O
16129	om	O	O
16130	ent	O	O
16131	 that 	O	O
16132	it 	O	O
16133	was 	O	O
16134	look	O	O
16135	ing 	O	O
16136	for	O	O
16137	 the 	O	O
16138	f	O	O
16139	an	O	O
16140	 an	O	O
16141	d the 	O	O
16142	p	O	O
16143	ai	O	O
16144	r	O	O
16145	 	O	O
16146	of	O	O
16147	 w	O	O
16148	h	O	O
16149	ite 	O	O
16150	k	O	O
16151	id	O	O
16152	\n	O	O
16153	g	O	O
16154	l	O	O
16155	o	O	O
16156	v	O	O
16157	es	O	O
16158	, and 	O	O
16159	she 	O	O
16160	very 	O	O
16161	g	O	O
16162	oo	O	O
16163	d	O	O
16164	-	O	O
16165	n	O	O
16166	at	O	O
16167	ur	O	O
16168	ed	O	O
16169	ly 	O	O
16170	beg	O	O
16171	an	O	O
16172	 	O	O
16173	h	O	O
16174	un	O	O
16175	t	O	O
16176	ing	O	O
16177	 ab	O	O
16178	out 	O	O
16179	for	O	O
16180	 the	O	O
16181	m	O	O
16182	, 	O	O
16183	bu	O	O
16184	t	O	O
16185	\nth	O	O
16186	e	O	O
16187	y 	O	O
16188	w	O	O
16189	ere 	O	O
16190	now	O	O
16191	her	O	O
16192	e 	O	O
16193	to 	O	O
16194	be 	O	O
16195	se	O	O
16196	en	O	O
16197	—	O	O
16198	ever	O	O
16199	y	O	O
16200	th	O	O
16201	ing	O	O
16202	 s	O	O
16203	ee	O	O
16204	m	O	O
16205	ed	O	O
16206	 to 	O	O
16207	ha	O	O
16208	ve 	O	O
16209	c	O	O
16210	han	O	O
16211	g	O	O
16212	ed 	O	O
16213	s	O	O
16214	in	O	O
16215	c	O	O
16216	e\n	O	O
16217	her	O	O
16218	 s	O	O
16219	w	O	O
16220	im	O	O
16221	 	O	O
16222	in	O	O
16223	 the 	O	O
16224	p	O	O
16225	oo	O	O
16226	l	O	O
16227	,	O	O
16228	 an	O	O
16229	d the 	O	O
16230	g	O	O
16231	rea	O	O
16232	t 	O	O
16233	ha	O	O
16234	ll	O	O
16235	, 	O	O
16236	with	O	O
16237	 the 	O	O
16238	g	O	O
16239	la	O	O
16240	s	O	O
16241	s	O	O
16242	 t	O	O
16243	ab	O	O
16244	l	O	O
16245	e 	O	O
16246	an	O	O
16247	d	O	O
16248	 the\n	O	O
16249	little 	O	O
16250	do	O	O
16251	or	O	O
16252	, 	O	O
16253	had 	O	O
16254	v	O	O
16255	an	O	O
16256	is	O	O
16257	h	O	O
16258	ed 	O	O
16259	c	O	O
16260	om	O	O
16261	p	O	O
16262	le	O	O
16263	t	O	O
16264	e	O	O
16265	ly	O	O
16266	.\n\n	O	O
16267	V	O	O
16268	er	O	O
16269	y	O	O
16270	 s	O	O
16271	o	O	O
16272	on	O	O
16273	 the 	O	O
16274	R	B-ENT	O
16275	ab	O	O
16276	b	O	O
16277	it 	O	O
16278	no	O	O
16279	ti	O	O
16280	c	O	O
16281	ed 	O	O
16282	Alice	B-ENT	B-ENT
16283	,	O	O
16284	 as	O	O
16285	 she 	O	O
16286	w	O	O
16287	ent 	O	O
16288	h	O	O
16289	un	O	O
16290	t	O	O
16291	ing	O	O
16292	 ab	O	O
16293	out	O	O
16294	, and	O	O
16295	\n	O	O
16296	ca	O	O
16297	ll	O	O
16298	ed 	O	O
16299	out	O	O
16300	 to 	O	O
16301	her 	O	O
16302	in	O	O
16303	 an	O	O
16304	 an	O	O
16305	g	O	O
16306	ry	O	O
16307	 t	O	O
16308	on	O	O
16309	e, 	O	O
16310	“	O	O
16311	W	B-ENT	O
16312	h	O	O
16313	y	O	O
16314	, 	O	O
16315	M	B-ENT	O
16316	ar	O	O
16317	y 	O	O
16318	A	B-ENT	O
16319	n	O	O
16320	n	O	O
16321	, 	O	O
16322	w	O	O
16323	hat 	O	O
16324	_	O	O
16325	ar	O	O
16326	e	O	O
16327	_ 	O	O
16328	you	O	O
16329	\n	O	O
16330	do	O	O
16331	ing 	O	O
16332	out 	O	O
16333	her	O	O
16334	e	O	O
16335	?	O	O
16336	 	O	O
16337	R	B-ENT	O
16338	un	O	O
16339	 	O	O
16340	h	O	O
16341	om	O	O
16342	e th	O	O
16343	is 	O	O
16344	m	O	O
16345	om	O	O
16346	ent	O	O
16347	, and 	O	O
16348	f	O	O
16349	e	O	O
16350	t	O	O
16351	ch 	O	O
16352	me 	O	O
16353	a	O	O
16354	 	O	O
16355	p	O	O
16356	ai	O	O
16357	r	O	O
16358	 	O	O
16359	of 	O	O
16360	g	O	O
16361	l	O	O
16362	o	O	O
16363	v	O	O
16364	es	O	O
16365	 and	O	O
16366	\n	O	O
16367	a	O	O
16368	 	O	O
16369	f	O	O
16370	an	O	O
16371	! 	O	O
16372	Q	B-ENT	O
16373	u	O	O
16374	i	O	O
16375	ck	O	O
16376	, 	O	O
16377	now	O	O
16378	!”	O	O
16379	 	O	O
16380	A	B-ENT	O
16381	n	O	O
16382	d 	O	O
16383	Alice 	O	O
16384	was	O	O
16385	 s	O	O
16386	o 	O	O
16387	m	O	O
16388	uch	O	O
16389	 	O	O
16390	f	O	O
16391	ri	O	O
16392	gh	O	O
16393	t	O	O
16394	en	O	O
16395	ed	O	O
16396	 that 	O	O
16397	she 	O	O
16398	r	O	O
16399	an	O	O
16400	 	O	O
16401	of	O	O
16402	f	O	O
16403	\n	O	O
16404	at 	O	O
16405	on	O	O
16406	ce 	O	O
16407	in	O	O
16408	 the 	O	O
16409	di	O	O
16410	re	O	O
16411	c	O	O
16412	ti	O	O
16413	on 	O	O
16414	it 	O	O
16415	po	O	O
16416	in	O	O
16417	t	O	O
16418	ed	O	O
16419	 to	O	O
16420	, 	O	O
16421	with	O	O
16422	out	O	O
16423	 t	O	O
16424	ry	O	O
16425	ing	O	O
16426	 to 	O	O
16427	ex	O	O
16428	p	O	O
16429	la	O	O
16430	in	O	O
16431	 the\n	O	O
16432	m	O	O
16433	is	O	O
16434	t	O	O
16435	a	O	O
16436	ke 	O	O
16437	it 	O	O
16438	had 	O	O
16439	ma	O	O
16440	d	O	O
16441	e	O	O
16442	.\n\n“	O	O
16443	H	B-ENT	O
16444	e 	O	O
16445	t	O	O
16446	ook	O	O
16447	 	O	O
16448	me 	O	O
16449	for	O	O
16450	 	O	O
16451	hi	O	O
16452	s 	O	O
16453	h	O	O
16454	ou	O	O
16455	se	O	O
16456	m	O	O
16457	ai	O	O
16458	d	O	O
16459	,”	O	O
16460	 she 	O	O
16461	sai	O	O
16462	d	O	O
16463	 to 	O	O
16464	herself	O	O
16465	 as	O	O
16466	 she 	O	O
16467	r	O	O
16468	an	O	O
16469	. “	O	O
16470	H	B-ENT	O
16471	ow	O	O
16472	\n	O	O
16473	s	O	O
16474	ur	O	O
16475	p	O	O
16476	r	O	O
16477	is	O	O
16478	ed 	O	O
16479	h	O	O
16480	e	O	O
16481	’	O	O
16482	ll 	O	O
16483	be 	O	O
16484	wh	O	O
16485	en 	O	O
16486	he 	O	O
16487	f	O	O
16488	in	O	O
16489	d	O	O
16490	s 	O	O
16491	out 	O	O
16492	wh	O	O
16493	o 	O	O
16494	I	B-ENT	O
16495	 a	O	O
16496	m	O	O
16497	! 	O	O
16498	B	B-ENT	O
16499	u	O	O
16500	t 	O	O
16501	I’	O	O
16502	d 	O	O
16503	be	O	O
16504	t	O	O
16505	ter	O	O
16506	 t	O	O
16507	a	O	O
16508	ke 	O	O
16509	hi	O	O
16510	m	O	O
16511	\n	O	O
16512	hi	O	O
16513	s 	O	O
16514	f	O	O
16515	an	O	O
16516	 and 	O	O
16517	g	O	O
16518	l	O	O
16519	o	O	O
16520	v	O	O
16521	es	O	O
16522	—	O	O
16523	th	O	O
16524	at 	O	O
16525	is	O	O
16526	, 	O	O
16527	i	O	O
16528	f 	O	O
16529	I 	O	O
16530	c	O	O
16531	an	O	O
16532	 	O	O
16533	f	O	O
16534	in	O	O
16535	d	O	O
16536	 the	O	O
16537	m	O	O
16538	.”	O	O
16539	 	O	O
16540	A	B-ENT	O
16541	s	O	O
16542	 she 	O	O
16543	sai	O	O
16544	d	O	O
16545	 th	O	O
16546	is	O	O
16547	,	O	O
16548	 sh	O	O
16549	e\n	O	O
16550	ca	O	O
16551	me 	O	O
16552	up	O	O
16553	on	O	O
16554	 a 	O	O
16555	n	O	O
16556	ea	O	O
16557	t 	O	O
16558	little 	O	O
16559	h	O	O
16560	ou	O	O
16561	se	O	O
16562	, 	O	O
16563	on	O	O
16564	 the 	O	O
16565	do	O	O
16566	or 	O	O
16567	of	O	O
16568	 w	O	O
16569	hi	O	O
16570	ch 	O	O
16571	was	O	O
16572	 a 	O	O
16573	b	O	O
16574	ri	O	O
16575	gh	O	O
16576	t 	O	O
16577	b	O	O
16578	ra	O	O
16579	s	O	O
16580	s	O	O
16581	\n	O	O
16582	p	O	O
16583	l	O	O
16584	at	O	O
16585	e 	O	O
16586	with	O	O
16587	 the 	O	O
16588	n	O	O
16589	a	O	O
16590	me 	O	O
16591	“	O	O
16592	W	B-ENT	O
16593	. 	O	O
16594	R	B-ENT	O
16595	A	I-ENT	O
16596	B	I-ENT	O
16597	B	I-ENT	O
16598	I	I-ENT	O
16599	T	I-ENT	O
16600	,”	O	O
16601	 	O	O
16602	en	O	O
16603	g	O	O
16604	ra	O	O
16605	v	O	O
16606	ed 	O	O
16607	up	O	O
16608	on 	O	O
16609	it	O	O
16610	. 	O	O
16611	S	B-ENT	O
16612	he 	O	O
16613	w	O	O
16614	ent 	O	O
16615	in	O	O
16616	 w	O	O
16617	ith	O	O
16618	out	O	O
16619	\n	O	O
16620	k	O	O
16621	no	O	O
16622	ck	O	O
16623	ing	O	O
16624	, and 	O	O
16625	h	O	O
16626	ur	O	O
16627	ri	O	O
16628	ed 	O	O
16629	up	O	O
16630	st	O	O
16631	ai	O	O
16632	r	O	O
16633	s	O	O
16634	, 	O	O
16635	in 	O	O
16636	g	O	O
16637	rea	O	O
16638	t 	O	O
16639	f	O	O
16640	ear	O	O
16641	 	O	O
16642	l	O	O
16643	es	O	O
16644	t 	O	O
16645	she 	O	O
16646	sh	O	O
16647	ould 	O	O
16648	m	O	O
16649	ee	O	O
16650	t	O	O
16651	 the\n	O	O
16652	rea	O	O
16653	l	O	O
16654	 	O	O
16655	M	B-ENT	O
16656	ar	O	O
16657	y 	O	O
16658	A	B-ENT	O
16659	n	O	O
16660	n	O	O
16661	, and 	O	O
16662	be 	O	O
16663	t	O	O
16664	ur	O	O
16665	n	O	O
16666	ed 	O	O
16667	out 	O	O
16668	of the 	O	O
16669	h	O	O
16670	ou	O	O
16671	se 	O	O
16672	be	O	O
16673	for	O	O
16674	e 	O	O
16675	she 	O	O
16676	had 	O	O
16677	f	O	O
16678	oun	O	O
16679	d	O	O
16680	 the\n	O	O
16681	f	O	O
16682	an	O	O
16683	 and 	O	O
16684	g	O	O
16685	l	O	O
16686	o	O	O
16687	v	O	O
16688	es	O	O
16689	.\n\n“	O	O
16690	H	B-ENT	O
16691	ow	O	O
16692	 	O	O
16693	qu	O	O
16694	e	O	O
16695	er	O	O
16696	 	O	O
16697	it 	O	O
16698	se	O	O
16699	e	O	O
16700	m	O	O
16701	s	O	O
16702	,”	O	O
16703	 	O	O
16704	Alice 	O	O
16705	sai	O	O
16706	d	O	O
16707	 to 	O	O
16708	herself	O	O
16709	, “	O	O
16710	to 	O	O
16711	be 	O	O
16712	go	O	O
16713	ing 	O	O
16714	m	O	O
16715	ess	O	O
16716	a	O	O
16717	ge	O	O
16718	s 	O	O
16719	for	O	O
16720	\n	O	O
16721	a	O	O
16722	 	O	O
16723	r	O	O
16724	ab	O	O
16725	b	O	O
16726	it	O	O
16727	! 	O	O
16728	I	B-ENT	O
16729	 s	O	O
16730	up	O	O
16731	po	O	O
16732	se 	O	O
16733	D	B-ENT	O
16734	in	O	O
16735	a	O	O
16736	h	O	O
16737	’	O	O
16738	ll 	O	O
16739	be 	O	O
16740	s	O	O
16741	en	O	O
16742	d	O	O
16743	ing 	O	O
16744	me 	O	O
16745	on 	O	O
16746	m	O	O
16747	ess	O	O
16748	a	O	O
16749	ge	O	O
16750	s 	O	O
16751	n	O	O
16752	ex	O	O
16753	t	O	O
16754	!”	O	O
16755	 	O	O
16756	A	B-ENT	O
16757	n	O	O
16758	d 	O	O
16759	sh	O	O
16760	e\n	O	O
16761	beg	O	O
16762	an	O	O
16763	 	O	O
16764	f	O	O
16765	an	O	O
16766	c	O	O
16767	y	O	O
16768	ing	O	O
16769	 the 	O	O
16770	s	O	O
16771	or	O	O
16772	t 	O	O
16773	of	O	O
16774	 th	O	O
16775	ing	O	O
16776	 that 	O	O
16777	w	O	O
16778	ould 	O	O
16779	ha	O	O
16780	pp	O	O
16781	en	O	O
16782	:	O	O
16783	 “	O	O
16784	‘	O	O
16785	M	B-ENT	O
16786	is	O	O
16787	s 	O	O
16788	Alice	B-ENT	B-ENT
16789	! 	O	O
16790	C	B-ENT	O
16791	om	O	O
16792	e\n	O	O
16793	her	O	O
16794	e 	O	O
16795	di	O	O
16796	re	O	O
16797	c	O	O
16798	tl	O	O
16799	y	O	O
16800	, and 	O	O
16801	ge	O	O
16802	t 	O	O
16803	rea	O	O
16804	d	O	O
16805	y 	O	O
16806	for	O	O
16807	 	O	O
16808	you	O	O
16809	r	O	O
16810	 	O	O
16811	wa	O	O
16812	l	O	O
16813	k	O	O
16814	!	O	O
16815	’	O	O
16816	 	O	O
16817	‘	O	O
16818	C	B-ENT	O
16819	om	O	O
16820	ing 	O	O
16821	in	O	O
16822	 a 	O	O
16823	m	O	O
16824	in	O	O
16825	ut	O	O
16826	e	O	O
16827	,\n	O	O
16828	n	O	O
16829	ur	O	O
16830	se	O	O
16831	! 	O	O
16832	B	B-ENT	O
16833	u	O	O
16834	t 	O	O
16835	I’	O	O
16836	ve 	O	O
16837	go	O	O
16838	t	O	O
16839	 to	O	O
16840	 s	O	O
16841	e	O	O
16842	e th	O	O
16843	at	O	O
16844	 the 	O	O
16845	m	O	O
16846	ou	O	O
16847	se 	O	O
16848	do	O	O
16849	es	O	O
16850	n	O	O
16851	’t 	O	O
16852	ge	O	O
16853	t 	O	O
16854	out	O	O
16855	.	O	O
16856	’	O	O
16857	 	O	O
16858	O	B-ENT	O
16859	n	O	O
16860	ly 	O	O
16861	I	B-ENT	O
16862	\n	O	O
16863	d	O	O
16864	on	O	O
16865	’	O	O
16866	t	O	O
16867	 th	O	O
16868	ink	O	O
16869	,”	O	O
16870	 	O	O
16871	Alice 	O	O
16872	w	O	O
16873	ent 	O	O
16874	on	O	O
16875	, “	O	O
16876	th	O	O
16877	at	O	O
16878	 the	O	O
16879	y	O	O
16880	’	O	O
16881	d 	O	O
16882	le	O	O
16883	t 	O	O
16884	D	B-ENT	O
16885	in	O	O
16886	a	O	O
16887	h	O	O
16888	 s	O	O
16889	to	O	O
16890	p	O	O
16891	 	O	O
16892	in	O	O
16893	 the 	O	O
16894	h	O	O
16895	ou	O	O
16896	se	O	O
16897	\n	O	O
16898	i	O	O
16899	f 	O	O
16900	it 	O	O
16901	beg	O	O
16902	an	O	O
16903	 	O	O
16904	or	O	O
16905	der	O	O
16906	ing 	O	O
16907	p	O	O
16908	e	O	O
16909	o	O	O
16910	p	O	O
16911	l	O	O
16912	e 	O	O
16913	ab	O	O
16914	out 	O	O
16915	li	O	O
16916	k	O	O
16917	e th	O	O
16918	at	O	O
16919	!”	O	O
16920	\n\n	O	O
16921	B	O	O
16922	y	O	O
16923	 th	O	O
16924	is	O	O
16925	 t	O	O
16926	i	O	O
16927	me 	O	O
16928	she 	O	O
16929	had 	O	O
16930	f	O	O
16931	oun	O	O
16932	d 	O	O
16933	her 	O	O
16934	wa	O	O
16935	y 	O	O
16936	in	O	O
16937	to	O	O
16938	 a	O	O
16939	 t	O	O
16940	id	O	O
16941	y 	O	O
16942	little 	O	O
16943	r	O	O
16944	oo	O	O
16945	m	O	O
16946	 w	O	O
16947	ith	O	O
16948	 a	O	O
16949	 t	O	O
16950	ab	O	O
16951	l	O	O
16952	e\n	O	O
16953	in	O	O
16954	 the 	O	O
16955	w	O	O
16956	in	O	O
16957	d	O	O
16958	ow	O	O
16959	, and 	O	O
16960	on 	O	O
16961	it 	O	O
16962	(	O	O
16963	a	O	O
16964	s	O	O
16965	 she 	O	O
16966	had 	O	O
16967	h	O	O
16968	o	O	O
16969	p	O	O
16970	ed	O	O
16971	)	O	O
16972	 a 	O	O
16973	f	O	O
16974	an	O	O
16975	 and	O	O
16976	 t	O	O
16977	w	O	O
16978	o 	O	O
16979	or	O	O
16980	 th	O	O
16981	re	O	O
16982	e\n	O	O
16983	p	O	O
16984	ai	O	O
16985	r	O	O
16986	s 	O	O
16987	of	O	O
16988	 t	O	O
16989	in	O	O
16990	y 	O	O
16991	wh	O	O
16992	ite 	O	O
16993	k	O	O
16994	i	O	O
16995	d 	O	O
16996	g	O	O
16997	l	O	O
16998	o	O	O
16999	v	O	O
17000	es	O	O
17001	:	O	O
17002	 she 	O	O
17003	t	O	O
17004	ook	O	O
17005	 	O	O
17006	up	O	O
17007	 the 	O	O
17008	f	O	O
17009	an	O	O
17010	 and	O	O
17011	 a 	O	O
17012	p	O	O
17013	ai	O	O
17014	r	O	O
17015	 	O	O
17016	of	O	O
17017	 the\n	O	O
17018	g	O	O
17019	l	O	O
17020	o	O	O
17021	v	O	O
17022	es	O	O
17023	, and 	O	O
17024	was 	O	O
17025	j	O	O
17026	us	O	O
17027	t 	O	O
17028	go	O	O
17029	ing	O	O
17030	 to 	O	O
17031	l	O	O
17032	ea	O	O
17033	ve 	O	O
17034	th	O	O
17035	e 	O	O
17036	r	O	O
17037	oo	O	O
17038	m	O	O
17039	, 	O	O
17040	wh	O	O
17041	en 	O	O
17042	her 	O	O
17043	e	O	O
17044	y	O	O
17045	e 	O	O
17046	f	O	O
17047	e	O	O
17048	ll 	O	O
17049	up	O	O
17050	on	O	O
17051	 a	O	O
17052	\n	O	O
17053	little 	O	O
17054	b	O	O
17055	o	O	O
17056	ttl	O	O
17057	e th	O	O
17058	at 	O	O
17059	st	O	O
17060	oo	O	O
17061	d 	O	O
17062	n	O	O
17063	ear	O	O
17064	 the 	O	O
17065	look	O	O
17066	ing	O	O
17067	-	O	O
17068	g	O	O
17069	la	O	O
17070	s	O	O
17071	s	O	O
17072	. 	O	O
17073	T	B-ENT	O
17074	her	O	O
17075	e 	O	O
17076	was 	O	O
17077	n	O	O
17078	o 	O	O
17079	la	O	O
17080	be	O	O
17081	l	O	O
17082	\nth	O	O
17083	is	O	O
17084	 t	O	O
17085	i	O	O
17086	me 	O	O
17087	with	O	O
17088	 the 	O	O
17089	w	O	O
17090	or	O	O
17091	d	O	O
17092	s 	O	O
17093	“	O	O
17094	D	B-ENT	O
17095	R	I-ENT	O
17096	I	I-ENT	O
17097	N	I-ENT	O
17098	K	I-ENT	O
17099	 	O	O
17100	M	B-ENT	O
17101	E	I-ENT	O
17102	,”	O	O
17103	 	O	O
17104	but 	O	O
17105	n	O	O
17106	ever	O	O
17107	th	O	O
17108	el	O	O
17109	ess	O	O
17110	 she 	O	O
17111	un	O	O
17112	c	O	O
17113	or	O	O
17114	k	O	O
17115	ed 	O	O
17116	it	O	O
17117	\n	O	O
